id,tanggal,platform,link url,teks,label,unnamed: 6,label.1,ciri-ciri kalimat,contoh,panjang_teks,jumlah_kata,teks_clean
575,15/03/2019,X / Twitter,https://x.com/republikaonline/status/1106602718095761408,Garda Dukung Sistem Zonasi Tarif Ojek Daring https://t.co/v2LAMf4lDZ,Netral,,,,,68,8,garda dukung sistem zonasi tarif ojek daring
576,22/06/2018,X / Twitter,https://x.com/DPR_RI/status/1009977872247709696,Sistem Zonasi PPDB Diharapkan Dukung Pemerataan Mutu Sekolah https://t.co/yBoINRkpmA https://t.co/St1L69wtIC,Positif,,,,,108,10,sistem zonasi ppdb harap dukung perata mutu sekolah
577,2019-05-07 00:00:00,X / Twitter,https://x.com/NasDem/status/1146972214308278273,Fraksi NasDem DPR RI Dukung Upaya Pemerintah Terapkan Zonasi Sekolah. Hal tersebut diungkapkan Wakil Ketua Fraksi NasDem DPR RI Zulfan Lindan saat mengikuti Focus Group Discussion bersama @Kemdikbud_RI Jadi menurut kakak-kakak bagaimana? #NasDemAntiMahar #PolitikTanpaMahar https://t.co/pg2Gf4R3Ji,Positif,,,,,297,35,fraksi nasdem dpr dukung upaya perintah terap zonasi sekolah sebut ungkap wakil ketua fraksi nasdem dpr zulfan lindan ikut focus group discussion sama kakak kakak bagaimana
578,25/06/2026,X / Twitter,https://x.com/worksbyluna/status/2070089569014628675,"WTS ‼️‼️‼️ #zonauang - rangkuman utbk all subtest (80k) &gt; based on paten 2025 dan berbagai sumber lain - kumpulan soal-soal (udah dikerjain) dari bimbel, twitter dll &gt; ada 2 map full, 1 map 100k, take all 175k 📍depok tags. utbk bimbel bank soal snbt https://t.co/62wALgWgny",Netral,,,,,279,46,wts rangkum utbk all subtest based paten bagai sumber kumpul soal soal dikerjain bimbel map full map take all depok tags utbk bimbel bank soal snbt
579,2018-09-03 00:00:00,X / Twitter,https://x.com/Harian_Jogja/status/972255707469762562,PENDIDIKAN SOLO : Legislator Dukung PPDB SMP Gunakan Zonasi Sesuai Radius Sekolah https://t.co/MkaHZmPATH https://t.co/i7YJdzijfV,Positif,,,,,129,14,didik solo legislator dukung ppdb smp guna zonasi sesuai radius sekolah
580,25/06/2026,X / Twitter,https://x.com/saturncses/status/2070090254753861663,"kata dospem kedua ku sekali lg bimbingan bisa acc tapi dospem pertamaku perfeksionis abis bjir titik koma penggunaan kalimat yg berulang aja dia notis GW REVISI TEROZZ, gmn kalo kita bertiga duduk di satu meja bundar lalu mengerjakan skripsiku bersama pak.. bu.. https://t.co/jY0pn2W3dr",Netral,,,,,286,43,kata dospem dua sekali bimbing acc dospem pertama perfeksionis abis bjir titik koma guna kalimat ulang not revisi terozz gmn tiga duduk satu meja bundar lalu kerja skripsi sama pak
582,25/06/2026,X / Twitter,https://x.com/SINDOnews/status/2070099689224253671,"Momen mengharukan terjadi saat seorang ayah hadir dalam sidang kelulusan putrinya. Dengan wajah penuh kebahagiaan dan rasa bangga, ia mengungkapkan bahwa sang putri kini telah resmi menyandang gelar sarjana. Ucapan sederhana yang disampaikannya menyimpan cerita panjang tentang kerja keras, doa, dan pengorbanan yang telah dilalui bersama. Kebahagiaan itu menjadi bukti bahwa kesuksesan seorang anak merupakan hadiah paling berharga bagi setiap orang tua. Sebuah momen yang mengingatkan bahwa di balik setiap pencapaian, selalu ada cinta dan dukungan tulus dari keluarga. #SINDONews #iNewsMediaGroup #BeritaTerkini #SidangKelulusan #MomenHaru",Netral,,,,,642,84,momen haru jadi orang ayah hadir sidang kelulus putri wajah penuh bahagia rasa bangga ungkap sang putri kini resmi sandang gelar sarjana ucap sederhana sampai simpan cerita panjang kerja keras doa korban lalu sama bahagia jadi bukti sukses orang anak rupa hadiah paling harga orang tua buah momen ingat balik tiap capai selalu cinta dukung tulus keluarga
583,25/06/2026,X / Twitter,https://x.com/hariankompas/status/2070097130061234274,"SD Negeri Teumpeun merupakan satu dari sejumlah sekolah yang rusak akibat bencana banjir dan longsor yang melanda Sumatera. Saat ini, pemerintah sedang melakukan pemulihan dalam tahap rekonstruksi dan rehabilitasi pascabencana. #Kompas61 #DanaKemanusiaanKompas #MerawatMasaDepan https://t.co/b2QIrYigCl",Netral,,,,,302,34,negeri teumpeun rupa satu jumlah sekolah rusak akibat bencana banjir longsor landa sumatera perintah sedang laku pulih tahap rekonstruksi rehabilitasi pascabencana
585,26/11/2021,X / Twitter,https://x.com/schfess/status/1464074205608103938,"Sch! halo temen-temen dan kakak-kakak, ada yang bersedia di wawancara tentang zonasi dan pendidikan? engga sulit kok, cuma minta pendapat aja 👉👈 *syaratnya pernah mengalami sistem zonasi *pict pemanis Thankies! https://t.co/VvmcgwMgpO",Netral,,,,,234,31,sch halo temen temen kakak kakak sedia wawancara zonasi didik engga sulit cuma minta dapat syarat pernah alami sistem zonasi pict man thankies
586,19/06/2026,X / Twitter,https://x.com/Kemdikdasmen/status/2067808505567035888,"#SobatBelajar, Program Revitalisasi Satuan Pendidikan menghadirkan perubahan yang dirasakan langsung oleh warga sekolah di berbagai daerah. Dari ruang belajar yang lebih nyaman hingga fasilitas yang lebih layak, dampaknya terlihat dalam keseharian guru dan murid. “Selama bertahun-tahun kami menunggu. Kini siswa dan guru merasa lebih nyaman karena sudah memiliki fasilitas yang layak untuk belajar, beristirahat, dan mendapatkan pertolongan saat sakit di sekolah.” — Nirmawati, Kepala SD Negeri 1 Bintuni Timur --- #SobatBelajar, the Revitalisasi Satuan Pendidikan Program is bringing meaningful changes that are directly felt by school communities across Indonesia. From more comfortable classrooms to improved facilities, its impact can be seen in the daily experiences of teachers and students. “We waited for this for many years. Now, students and teachers feel more comfortable because they have proper facilities for learning, resting, and receiving assistance when they are unwell at school.” — Nirmawati, Principal of SD Negeri 1 Bintuni Timur #RevitalisasiSekolah #RenovasiSekolah",Netral,,,,,1090,151,program revitalisasi satu didik hadir ubah rasa langsung warga sekolah bagai daerah ruang ajar nyaman hingga fasilitas layak dampak lihat hari guru murid lama tahun tahun tunggu kini siswa guru rasa nyaman milik fasilitas layak ajar istirahat dapat tolong sakit sekolah nirmawati kepala negeri bintuni timur the revitalisasi satu didik program bringing meaningful changes that are directly felt school communities across indonesia from more comfortable classrooms improved facilities its impact can seen the daily experiences teachers and students waited for this for many years now students and teachers feel more comfortable because they have proper facilities for learning resting and receiving assistance when they are unwell school nirmawati principal negeri bintuni timur
587,19/06/2019,X / Twitter,https://x.com/Prie_GS/status/1141208985317416960,"""Bagaimana menurut Kang Prie soal zonasi pendidikan ini?"" ""Aku tak tahu banyak soal pendidikan. Yang kutahu, zona pendidikan terbaik anak-anak kami ada di rumahnya. Sekolah seperlunya saja.""",Netral,,,,,190,27,bagaimana kang prie soal zonasi didik aku tak tahu banyak soal didik tahu zona didik baik anak anak rumah sekolah perlu
588,24/06/2026,X / Twitter,https://x.com/kompascom/status/2069762252576539083,"Baca di sini: https://t.co/g58dElrtKx Pada Sistem Penerimaan Murid Baru (SPMB) tahun ini, SD Kanisius Wonosari tidak mendapatkan satu pun murid baru. Sekolah tersebut berada di lereng utara Gunungkidul, tepat di bawah jalan perbukitan dengan sungai membentang di sisi utaranya. ~KR #Gunungkidul #SDKanisius",Netral,,,,,306,42,baca sini sistem terima murid baru spmb tahun kanisius wonosari dapat satu murid baru sekolah sebut ada lereng utara gunungkidul tepat bawah jalan bukit sungai bentang sisi utara
589,25/06/2026,X / Twitter,https://x.com/KemenkoInfra/status/2070097844430934407,"Dari ruang kelas yang dulu kerap gelap saat cuaca mendung, kini hadir lingkungan belajar yang lebih nyaman, terang, dan layak untuk mendukung proses pendidikan. Kepala Sekolah MTsN 1 Kota Bogor, Ahmad Tarmiji menyampaikan apresiasinya atas program rehabilitasi dan renovasi sekolah hasil kolaborasi Kementerian PU dan Kementerian Agama yang telah membawa perubahan nyata bagi siswa, guru, dan seluruh warga sekolah. Melalui koordinasi dan sinergi lintas kementerian/lembaga, Kementerian Koordinator Bidang Infrastruktur dan Pembangunan Kewilayahan yang dipimpin Menko Agus Harimurti Yudhoyono (AHY), terus mendorong percepatan pembangunan infrastruktur pendidikan sebagai bagian dari upaya meningkatkan kualitas sumber daya manusia Indonesia. Peningkatan kualitas infrastruktur pendidikan bukan sekadar membangun gedung, melainkan menghadirkan ruang belajar yang aman, nyaman, dan mendukung lahirnya generasi unggul Indonesia. Karena pendidikan yang berkualitas membutuhkan fasilitas yang memadai. #KemenkoInfrastruktur #KemenkoInfra #MenkoAHY #InfrastrukturUntukSemua #MemperkuatInfrastruktur",Netral,,,,,1093,129,ruang kelas dulu kerap gelap cuaca mendung kini hadir lingkung ajar nyaman terang layak dukung proses didik kepala sekolah mtsn kota bogor ahmad tarmiji sampai apresiasi atas program rehabilitasi renovasi sekolah hasil kolaborasi menteri menteri agama bawa ubah nyata siswa guru seluruh warga sekolah lalu koordinasi sinergi lintas menteri lembaga menteri koordinator bidang infrastruktur bangun wilayah pimpin menko agus harimurti yudhoyono ahy terus dorong cepat bangun infrastruktur didik bagi upaya tingkat kualitas sumber daya manusia indonesia tingkat kualitas infrastruktur didik sekadar bangun gedung hadir ruang ajar aman nyaman dukung lahir generasi unggul indonesia didik kualitas butuh fasilitas pada
590,2017-11-07 00:00:00,X / Twitter,https://x.com/Kemdikdasmen/status/884727566317178881,"3. Pemerataan mutu pendidikan. Zonasi mendorong pembinaan yg merata pada semua sekolah. Tidak ada ""sekolah favorit"". #PPDB2017 (4/4)",Positif,,,,,132,18,perata mutu didik zonasi dorong bina rata semua sekolah sekolah favorit
591,24/11/2024,X / Twitter,https://x.com/kompascom/status/1860673113597620230,"“Sistem zonasi yang diterapkan 2017 adalah salah satu rekomendasi dari Ombudsman. Sistem ini dilatarbelakangi ketimpangan dalam sebaran dan kualitas satuan pendidikan,” kata Indraza | #Zonasi https://t.co/C3SAqNBnVj",Positif,,,,,215,26,sistem zonasi terap salah satu rekomendasi ombudsman sistem dilatarbelakangi timpang sebar kualitas satu didik kata indraza
592,16/01/2019,X / Twitter,https://x.com/Kemdikdasmen/status/1085524589134802944,"Selamat malam, #SahabatDikbud. Yuk, pahami bagaimana konsep zonasi sebagai salah satu upaya untuk pemerataan mutu pendidikan, melalui video berikut ini https://t.co/2ra6CdeFyI #zonasi #zonamutu #PPDB2019",Positif,,,,,203,24,selamat malam yuk paham bagaimana konsep zonasi salah satu upaya perata mutu didik lalu video ikut
593,2024-11-11 00:00:00,X / Twitter,https://x.com/CNNIndonesia/status/1855851453191278933,Gibran Minta Seluruh Kadis Pendidikan Kaji Sistem Zonasi Sekolah https://t.co/eqLBsFkP3z,Netral,,,,,88,10,gibran minta seluruh kad didik kaji sistem zonasi sekolah
594,14/07/2025,X / Twitter,https://x.com/AraituLaki/status/1944741557506376117,"Bajingan Perusak Sistem Pendidikan berKedok Zonasi, Hilangkan Ujian Akhir.. yg terjadi Sekarang Malah RUWETTT‼️ Malink berkedok Mentri skr pun Raib tanpa Jejak.. Biadab!! 😏😤 https://t.co/cSAtleGvvz",Negatif,,,,,197,25,bajing usak sistem didik kedok zonasi hilang uji akhir jadi sekarang malah ruwettt malink kedok tri skr raib jejak biadab
595,23/06/2026,X / Twitter,https://x.com/MoEducation_BRN/status/2069351593045279044,"Selasa, 23 Jun 2026 - Kementerian Pendidikan melalui Jabatan Pengurusan Pendidik pada hari ini mengadakan Seminar Pakar Pendidikan Kali Ke-5 bertempat di Dewan Canselor, Universiti Brunei Darussalam dengan tema “Contemporary Specialisation in Educational Practices towards.. https://t.co/2P5YaJf2Fi",Netral,,,,,298,36,selasa jun menteri didik lalu jabat urus didik hari ada seminar pakar didik kali tempat dewan canselor universiti brunei darussalam tema contemporary specialisation educational practices towards
596,25/11/2021,X / Twitter,https://x.com/SchoolfessID/status/1463842277625761798,"sch! Temen-temen, ada yang bersedia di wawancara tentang zonasi dan pendidikan? :&gt; *syaratnya pernah mengalami sistem zonasi Thankies! https://t.co/Er6rfb1kJh",Netral,,,,,161,19,sch temen temen sedia wawancara zonasi didik syarat pernah alami sistem zonasi thankies
597,25/06/2026,X / Twitter,https://x.com/muhammadiyah/status/2070099698065801541,"Pendidikan bagi anak tidak boleh berhenti apapun kondisinya. Itulah yang menjadi semangat Muhammadiyah dan Kemendikdasmen dalam menyediakan ruang kelas darurat bagi anak-anak di Aceh dan Sumatra Utara. Info selengkapnya, baca di https://t.co/zN5r1xfBhG! #Pendidikan #RuangKelasDarurat #MDMC #Kamendikdasmen",Netral,,,,,306,36,didik anak henti apa kondisi jadi semangat muhammadiyah kemendikdasmen sedia ruang kelas darurat anak anak aceh sumatra utara info lengkap baca
599,25/06/2026,X / Twitter,https://x.com/hariankompas/status/2070089988432183623,Pemerintah berencana memberikan bantuan operasional pendidikan tinggi bagi perguruan tinggi swasta. Mengapa dana bantuan itu perlu diberikan? #KompasBrief #Kompas61 https://t.co/770K1GNOh2,Netral,,,,,188,20,perintah rencana beri bantu operasional didik tinggi guru tinggi swasta dana bantu perlu beri
600,2019-05-09 00:00:00,X / Twitter,https://x.com/republikaonline/status/1169559127812526082,KPAI menilai zonasi pendidikan tak cukup dengan zonasi siswa saja. https://t.co/pPZMIS2mSE,Netral,,,,,90,11,kpai nilai zonasi didik tak cukup zonasi siswa
601,24/10/2024,X / Twitter,https://x.com/AleamsBarra/status/1849392127651852764,"Di Finlandia zonasi itu adalah implikasi dari pendidikannya bagus secara merata. Jadi bagus dulu, baru zonasi. Sedang di kita mikirnya bahwa dengan zonasi maka pendidikan jadi bagus. Makanya penting untuk memahami jika p maka q tidak ekuivalen dengan jika q maka p.",Negatif,,,,,265,42,finlandia zonasi implikasi didik bagus rata bagus dulu baru zonasi sedang mikirnya zonasi didik bagus makanya penting paham maka ekuivalen maka
602,24/06/2026,X / Twitter,https://x.com/mozaceesy/status/2069614306661142755,gimana sih cara laporin warga di perumahan yang suka kumpul &amp; nyanyi malem” berisik biar bubar??? Sumpah keganggu bgt padahal ini perumahan bagus ANEH BGT GILA ada yang tau ga ya cara ampuhnya??? Tapi gakmau gw yang turun langsung TAKUT #zonauang #zonajajan #viral,Netral,,,,,268,43,gimana cara laporin warga rumah suka kumpul nyanyi malem berisik biar bubar sumpah ganggu padahal rumah bagus aneh gila tau cara ampuh gakmau turun langsung takut
603,23/06/2023,X / Twitter,https://x.com/ekoherrysusanto/status/1672290984493998080,"@anonypsw PPDB seleksi hanya berdasarkan jarak itu rumah , sudah aneh Zonasi sangat merugikan murid yg rumahnya jauh dari sekolahan",Negatif,,,,,131,20,ppdb seleksi dasar jarak rumah aneh zonasi sangat rugi murid rumah jauh sekolah
604,25/06/2026,X / Twitter,https://x.com/Syastoree_/status/2070099708157296816,Ridi Ne3tflix yuk ✨🌸 N3TFLIX 🌸✨ 🎬 1P1U • 1 Hari 4K • 2 Hari 6K • 3 Hari 8K • 7 Hari 15K • 1 Bulan 39K 🎬 1P2U • 3 Hari 6K • 7 Hari 10K • 1 Bulan 25K 🎬 Semiprivate • 1 Bulan 45K 🎬 Private • 1 Bulan 175K #zonauangㅤ #zonauang,Netral,,,,,221,56,ridi tflix yuk tflix hari hari hari hari bulan hari hari bulan semiprivate bulan private bulan
605,16/08/2025,X / Twitter,https://x.com/anamazingbali/status/1956561094321058141,"Sejauh mana potensi kerusakan dan dampak negatif keberadaan kasino dengan pengawasan yang ketat dan berani memberikan 100 Triliun (katanya) yang bisa digunakan untuk merapikan tata ruang dan zonasi wisata, membangun infrastruktur, pengolahan air bersih dan sampah, dan pengembangan budaya? Bandingkan dengan menjual ijin dan lahan secara serampangan kepada investor Villa, Hotel dan Beach Club, yang jelas-jelas hanya menguntungkan segelintir oknum, tapi merugikan Bali secara masif.",Netral,,,,,483,65,jauh mana potensi rusa dampak negatif ada kasino awas ketat berani beri triliun kata guna rapi tata ruang zonasi wisata bangun infrastruktur olah air bersih sampah kembang budaya banding jual ijin lahan serampang investor villa hotel beach club jelas jelas untung gelintir oknum rugi bal masif
606,22/06/2026,X / Twitter,https://x.com/atokdalangs4/status/2068856773919019379,"Punya anak usia 3 tahun dan bayi 4 bulan. Tiap malam pos ronda dekat rumah malah jadi tempat nongkrong sampai larut. Pas keberatan karena anak-anak terganggu istirahatnya, jawabannya malah dipasang spanduk ""Sakira Kaganggu Indit"". Jadi sekarang yang harus pindah itu warga yang ingin tidur tenang di rumahnya sendiri, bukan yang bikin gaduh? 🤔 Saya tinggal di lingkungan yang memiliki pos ronda. Sayangnya, belakangan pos ronda yang seharusnya digunakan untuk menjaga keamanan justru sering dijadikan tempat nongkrong hingga larut malam. Suara obrolan keras, tawa, dan kebisingan lainnya cukup mengganggu warga sekitar. Saya memiliki dua anak yang masih kecil, usia 3 tahun dan 4 bulan. Keduanya membutuhkan waktu istirahat yang cukup, terutama bayi saya yang masih sering terbangun di malam hari. Karena itu, saya menyampaikan keberatan dengan baik agar lingkungan bisa lebih tenang. Namun, alih-alih mendapat pengertian, justru muncul spanduk bertuliskan ""Sakira Kaganggu Indit"" (kalau terganggu, pergi saja). Jujur saya heran. Apakah meminta hak untuk beristirahat dengan tenang di rumah sendiri adalah sesuatu yang salah? Pos ronda dibuat untuk menjaga keamanan lingkungan, bukan menjadi tempat nongkrong yang mengganggu warga lain. Saya tidak menolak ronda, saya mendukung keamanan lingkungan. Yang saya keberatan adalah ketika pos ronda berubah fungsi dan kebisingannya berlangsung hingga larut malam. Menurut kalian, apakah keberatan seperti ini tidak wajar? cc:threadiqbalacin",Netral,,,,,1484,210,punya anak usia tahun bayi bulan tiap malam pos ronda dekat rumah malah tempat nongkrong larut pas berat anak anak ganggu istirahat jawab malah pasang spanduk sakira kaganggu indit sekarang pindah warga tidur tenang rumah sendiri bikin gaduh tinggal lingkung milik pos ronda sayang belakang pos ronda guna jaga aman justru sering jadi tempat nongkrong hingga larut malam suara obrol keras tawa bising lain cukup ganggu warga milik anak kecil usia tahun bulan dua butuh waktu istirahat cukup utama bayi sering bangun malam hari sampai berat baik lingkung tenang alih alih dapat erti justru muncul spanduk tulis sakira kaganggu indit ganggu pergi jujur heran minta hak istirahat tenang rumah sendiri salah pos ronda buat jaga aman lingkung jadi tempat nongkrong ganggu warga tolak ronda dukung aman lingkung berat pos ronda ubah fungsi bising langsung hingga larut malam kalian berat wajar threadiqbalacin
